zipcode,providers,geom_wkt
06082,Provider 1308|Provider 1413|Provider 2365|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 623|Provider 892|Provider 999,"POLYGON ((-72.50919 42.03414, -72.51733 42.03440, -72.52813 42.03430, -72.53158 42.03401, -72.56139 42.03144, -72.57323 42.03014, -72.58233 42.02470, -72.60693 42.02499, -72.60491 42.01191, -72.60753 41.99930, -72.60358 41.98977, -72.60703 41.97380, -72.60953 41.96489, -72.61163 41.96079, -72.61310 41.94697, -72.61396 41.94347, -72.62343 41.93430, -72.60693 41.93610, -72.59794 41.93674, -72.57737 41.93866, -72.55989 41.94033, -72.53861 41.94303, -72.52510 41.94447, -72.51333 41.94540, -72.50553 41.94640, -72.49273 41.94750, -72.49893 41.97789, -72.49973 41.98430, -72.50323 42.00330, -72.50463 42.00950, -72.50919 42.03414))"
06053,Provider 1011|Provider 1308|Provider 1413|Provider 1465|Provider 2365|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 644|Provider 892,"POLYGON ((-72.78549 41.66947, -72.78679 41.67094, -72.78744 41.67840, -72.78504 41.67776, -72.78056 41.67977, -72.78097 41.68215, -72.77570 41.68271, -72.77303 41.68158, -72.76931 41.68338, -72.76228 41.68412, -72.75755 41.68874, -72.75972 41.70265, -72.76197 41.71579, -72.77167 41.71461, -72.78299 41.71284, -72.79220 41.70577, -72.79595 41.70340, -72.79884 41.70583, -72.80198 41.70686, -72.80490 41.70177, -72.80698 41.69968, -72.81544 41.68782, -72.83251 41.69043, -72.83487 41.68567, -72.83665 41.67991, -72.83486 41.67541, -72.83336 41.67375, -72.83360 41.67157, -72.82542 41.66894, -72.81268 41.66702, -72.80559 41.66491, -72.80196 41.66463, -72.79298 41.66633, -72.79347 41.66842, -72.78984 41.66949, -72.78549 41.66947))"
06052,Provider 1011|Provider 1308|Provider 1413|Provider 1465|Provider 208|Provider 2365|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 644|Provider 892|Provider 999,"POLYGON ((-72.78962 41.64755, -72.78978 41.64939, -72.78790 41.65089, -72.78884 41.65684, -72.78356 41.65835, -72.78283 41.66218, -72.78788 41.66201, -72.78976 41.66325, -72.78707 41.66658, -72.78746 41.66889, -72.78549 41.66947, -72.78984 41.66949, -72.79347 41.66842, -72.79298 41.66633, -72.80196 41.66463, -72.80559 41.66491, -72.81268 41.66702, -72.82542 41.66894, -72.82429 41.66185, -72.82257 41.65571, -72.82074 41.65572, -72.81919 41.64500, -72.81499 41.64448, -72.80961 41.64605, -72.79639 41.64720, -72.78962 41.64755))"
06060,Provider 1308|Provider 1413|Provider 2810|Provider 3051|Provider 435|Provider 520|Provider 892|Provider 999,"POLYGON ((-72.87443 42.03767, -72.87273 42.03505, -72.86924 42.03210, -72.86578 42.03043, -72.87300 42.01163, -72.87454 42.00882, -72.87762 42.00016, -72.87762 41.99899, -72.88094 41.99019, -72.87840 41.98973, -72.87752 41.98772, -72.87563 41.98693, -72.87349 41.98321, -72.87087 41.98212, -72.87015 41.97785, -72.87214 41.97451, -72.87065 41.97347, -72.86580 41.97290, -72.86365 41.97469, -72.84780 41.97625, -72.83992 41.97570, -72.83833 41.97409, -72.83623 41.97415, -72.83415 41.97792, -72.83345 41.98100, -72.82434 41.98565, -72.82432 41.98812, -72.82083 41.99221, -72.82279 41.99463, -72.81005 41.99044, -72.81072 41.99287, -72.80829 41.99570, -72.80861 41.99839, -72.81674 41.99759, -72.81354 42.03649, -72.83489 42.03671, -72.84714 42.03689, -72.86185 42.03769, -72.87443 42.03767))"
06078,Provider 1308|Provider 1413|Provider 2365|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 623|Provider 892,"POLYGON ((-72.68764 41.94810, -72.65951 41.94631, -72.65174 41.94608, -72.63768 41.94472, -72.62453 41.94389, -72.61396 41.94347, -72.61310 41.94697, -72.61163 41.96079, -72.60953 41.96489, -72.60703 41.97380, -72.60358 41.98977, -72.60753 41.99930, -72.60491 42.01191, -72.60693 42.02499, -72.60793 42.03079, -72.61813 42.03110, -72.64346 42.03243, -72.66329 42.03421, -72.67833 42.03558, -72.68205 42.03514, -72.68403 42.03306, -72.68434 42.02826, -72.68525 42.02481, -72.68649 42.02336, -72.68565 42.01928, -72.68693 42.01679, -72.68864 42.01604, -72.69202 42.01677, -72.69288 42.00936, -72.69643 41.99984, -72.70167 41.99139, -72.69608 41.98973, -72.69182 41.98753, -72.68632 41.98555, -72.68732 41.98340, -72.68224 41.98128, -72.68684 41.97992, -72.68637 41.97618, -72.69082 41.97038, -72.69025 41.96836, -72.69301 41.96734, -72.69587 41.96414, -72.69635 41.95888, -72.69865 41.95693, -72.69770 41.95499, -72.69931 41.95317, -72.70432 41.94926, -72.68764 41.94810))"
06108,Provider 1011|Provider 1308|Provider 1413|Provider 1465|Provider 2365|Provider 2810|Provider 435|Provider 442|Provider 520,"POLYGON ((-72.66491 41.76953, -72.66511 41.76576, -72.66134 41.75870, -72.65594 41.75430, -72.65041 41.75542, -72.64702 41.75747, -72.64368 41.75856, -72.64527 41.76142, -72.64331 41.76373, -72.63986 41.76320, -72.63443 41.76315, -72.61852 41.76743, -72.61866 41.76800, -72.61121 41.76992, -72.60249 41.77172, -72.60203 41.77123, -72.59082 41.77280, -72.58259 41.77305, -72.57847 41.77401, -72.57995 41.78219, -72.58359 41.80061, -72.62501 41.79874, -72.62779 41.79891, -72.63989 41.79829, -72.64603 41.79760, -72.64523 41.79130, -72.64593 41.78590, -72.65184 41.77900, -72.65794 41.77690, -72.66416 41.77219, -72.66491 41.76953))"
06763,Provider 1308|Provider 1413|Provider 2810|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.26063 41.67644, -73.25322 41.67892, -73.25437 41.68071, -73.25878 41.68501, -73.25979 41.68747, -73.25936 41.68974, -73.25640 41.68874, -73.24887 41.68917, -73.24803 41.68697, -73.24219 41.68691, -73.23944 41.68642, -73.23739 41.68239, -73.23397 41.68295, -73.22778 41.68317, -73.22549 41.68198, -73.22100 41.68113, -73.22141 41.67661, -73.22125 41.66673, -73.20381 41.66759, -73.19530 41.66820, -73.18842 41.66827, -73.17076 41.66920, -73.14203 41.67229, -73.14153 41.67271, -73.14135 41.67275, -73.15230 41.70411, -73.15477 41.70985, -73.15680 41.71586, -73.17330 41.71412, -73.18263 41.71349, -73.18940 41.71258, -73.20007 41.71163, -73.22234 41.71058, -73.25398 41.70900, -73.26034 41.70848, -73.27631 41.70785, -73.27604 41.70435, -73.27420 41.70427, -73.27386 41.70036, -73.27574 41.69905, -73.27549 41.69522, -73.26683 41.68837, -73.26056 41.68382, -73.26063 41.67644))"
06069,Provider 1308|Provider 2810|Provider 435|Provider 892,"POLYGON ((-73.49857 41.89014, -73.50198 41.85872, -73.50194 41.85833, -73.50526 41.82442, -73.50525 41.82185, -73.50793 41.79152, -73.48214 41.79064, -73.41064 41.78831, -73.40777 41.79288, -73.40271 41.79654, -73.39850 41.80248, -73.39598 41.80516, -73.39915 41.80788, -73.40190 41.81226, -73.40418 41.81720, -73.40331 41.81808, -73.40312 41.82201, -73.39978 41.82167, -73.39666 41.82244, -73.39498 41.82173, -73.39299 41.82348, -73.38750 41.82473, -73.38329 41.82319, -73.38197 41.82152, -73.37505 41.82077, -73.38473 41.83088, -73.38314 41.83332, -73.38275 41.83528, -73.38028 41.83815, -73.37900 41.84123, -73.37833 41.84530, -73.38244 41.84853, -73.38513 41.85365, -73.38910 41.85708, -73.39249 41.85817, -73.39472 41.86082, -73.39047 41.86204, -73.38630 41.86402, -73.38414 41.86416, -73.38653 41.86864, -73.38795 41.86914, -73.39016 41.87270, -73.39767 41.87783, -73.40422 41.88349, -73.40613 41.88618, -73.40494 41.88886, -73.40689 41.89078, -73.40131 41.89245, -73.40105 41.89446, -73.39558 41.89773, -73.39648 41.90222, -73.39494 41.90299, -73.39285 41.90654, -73.38731 41.90889, -73.38533 41.91073, -73.38528 41.91366, -73.39081 41.91887, -73.42221 41.92014, -73.44473 41.92087, -73.49660 41.92175, -73.49732 41.90657, -73.49857 41.89014))"
06790,Provider 1308|Provider 1413|Provider 2365|Provider 2810|Provider 435|Provider 520|Provider 892|Provider 999,"MULTIPOLYGON (((-73.13543 41.89080, -73.12979 41.89018, -73.12756 41.89285, -73.13114 41.89657, -73.13404 41.89884, -73.13510 41.89819, -73.13543 41.89080)), ((-73.13543 41.89080, -73.13813 41.88930, -73.14135 41.89227, -73.14181 41.89480, -73.14851 41.90182, -73.15688 41.90058, -73.16646 41.90208, -73.16832 41.90209, -73.17771 41.87082, -73.18224 41.85609, -73.18328 41.85195, -73.19752 41.80451, -73.19627 41.80100, -73.19462 41.79257, -73.19709 41.79051, -73.18554 41.79163, -73.17734 41.79349, -73.17684 41.79252, -73.16318 41.79399, -73.15859 41.78476, -73.12455 41.77683, -73.12202 41.77656, -73.11977 41.77564, -73.11830 41.77728, -73.11715 41.78137, -73.11247 41.78222, -73.11209 41.78494, -73.11028 41.78791, -73.10368 41.79508, -73.10409 41.79839, -73.07668 41.79845, -73.07615 41.79930, -73.07337 41.80889, -73.06725 41.83318, -73.06303 41.84941, -73.05977 41.86347, -73.05353 41.88732, -73.07089 41.88456, -73.10361 41.87952, -73.12476 41.87641, -73.13701 41.87483, -73.13522 41.88477, -73.13543 41.89080)))"
06061,Provider 1308|Provider 1413|Provider 2365|Provider 2810|Provider 435|Provider 520|Provider 892,"POLYGON ((-72.97804 41.87763, -72.97092 41.87755, -72.96787 41.87546, -72.96638 41.87212, -72.96468 41.87195, -72.96408 41.87565, -72.96474 41.87858, -72.96785 41.87920, -72.97578 41.87792, -72.97740 41.87824, -72.97804 41.87763))"
06024,Provider 1308|Provider 2765|Provider 2810|Provider 3051|Provider 435|Provider 892,"POLYGON ((-73.23608 42.02954, -73.23811 42.02985, -73.23941 42.03755, -73.24723 42.04086, -73.25096 42.04061, -73.25568 42.03844, -73.25550 42.03550, -73.25718 42.03237, -73.26016 42.03098, -73.25875 42.02973, -73.26218 42.02756, -73.26264 42.02923, -73.26593 42.02766, -73.26497 42.02314, -73.26644 42.02209, -73.27134 42.02052, -73.27300 42.01658, -73.27886 42.01516, -73.28009 42.01425, -73.28483 42.01541, -73.28798 42.02010, -73.29070 42.01717, -73.29663 42.01757, -73.29685 42.01615, -73.30143 42.01678, -73.30225 42.01821, -73.31034 42.02325, -73.31420 42.02440, -73.31525 42.02064, -73.31064 42.01849, -73.30690 42.01796, -73.30693 42.01360, -73.31088 42.01348, -73.32050 42.01578, -73.32393 42.01852, -73.32743 42.01120, -73.33038 42.00904, -73.32825 42.00419, -73.32821 42.00080, -73.31659 42.00007, -73.24954 41.99461, -73.24361 41.99402, -73.24081 42.00771, -73.23608 42.02954))"
06480,Provider 1011|Provider 1207|Provider 1308|Provider 1413|Provider 1465|Provider 2365|Provider 2810|Provider 2887|Provider 435|Provider 442|Provider 520|Provider 644|Provider 999,"POLYGON ((-72.64880 41.57524, -72.64845 41.56784, -72.64430 41.56291, -72.63868 41.56039, -72.62892 41.56098, -72.62385 41.56056, -72.61163 41.56264, -72.60809 41.56276, -72.60315 41.56049, -72.59521 41.55809, -72.58870 41.55821, -72.57985 41.55794, -72.57347 41.55710, -72.56573 41.55485, -72.56080 41.55405, -72.56199 41.55618, -72.56277 41.55843, -72.55952 41.56235, -72.55921 41.56644, -72.55810 41.57261, -72.55795 41.57454, -72.55767 41.57804, -72.55409 41.58152, -72.54655 41.59216, -72.54299 41.59642, -72.54080 41.60536, -72.54449 41.61582, -72.52929 41.61744, -72.53123 41.62111, -72.54423 41.64270, -72.58783 41.63780, -72.63052 41.63328, -72.63077 41.62766, -72.62552 41.61933, -72.61892 41.61410, -72.61764 41.61194, -72.61746 41.60771, -72.61947 41.60424, -72.62233 41.60235, -72.62822 41.60047, -72.63585 41.59605, -72.63814 41.59402, -72.64078 41.58986, -72.64377 41.58411, -72.64564 41.58235, -72.64775 41.57882, -72.64880 41.57524))"
06498,Provider 1011|Provider 1207|Provider 1308|Provider 1413|Provider 1465|Provider 2810|Provider 2887|Provider 435|Provider 442|Provider 520|Provider 644|Provider 999,"POLYGON ((-72.51203 41.34160, -72.50817 41.33036, -72.49956 41.30774, -72.49956 41.30622, -72.49428 41.29219, -72.49499 41.29120, -72.49255 41.28716, -72.48723 41.27370, -72.48566 41.26902, -72.48339 41.26234, -72.48553 41.25519, -72.47367 41.25491, -72.47307 41.25600, -72.46283 41.26018, -72.46115 41.26185, -72.46471 41.26879, -72.46442 41.27068, -72.45612 41.27542, -72.45301 41.27653, -72.44548 41.27754, -72.44369 41.27429, -72.44058 41.27491, -72.43881 41.27718, -72.43370 41.27523, -72.42997 41.27294, -72.42688 41.27217, -72.42341 41.27248, -72.41686 41.27554, -72.41663 41.27857, -72.42158 41.28370, -72.42847 41.30289, -72.43285 41.31468, -72.43171 41.31671, -72.42647 41.32181, -72.42552 41.32422, -72.43203 41.32655, -72.43500 41.33004, -72.43578 41.33096, -72.47193 41.33400, -72.47272 41.33421, -72.47693 41.33450, -72.49823 41.34760, -72.51395 41.34640, -72.51203 41.34160))"
06412,Provider 1011|Provider 1207|Provider 1308|Provider 1413|Provider 1465|Provider 2810|Provider 2887|Provider 435|Provider 442|Provider 520|Provider 644|Provider 999,"POLYGON ((-72.52406 41.37618, -72.51569 41.37667, -72.51121 41.37741, -72.49856 41.37879, -72.45457 41.38238, -72.45997 41.38659, -72.44676 41.39122, -72.44231 41.39259, -72.43931 41.39610, -72.43707 41.39776, -72.43661 41.40037, -72.43356 41.40180, -72.42566 41.40080, -72.42510 41.40857, -72.42548 41.41166, -72.42686 41.41427, -72.43371 41.42399, -72.43790 41.42827, -72.44500 41.43166, -72.45098 41.43366, -72.50302 41.42700, -72.52416 41.42481, -72.52917 41.42372, -72.53878 41.42149, -72.52406 41.37618))"
06414,Provider 1011|Provider 1308|Provider 1413|Provider 1465|Provider 2810|Provider 2887|Provider 435|Provider 442|Provider 520|Provider 644,"MULTIPOLYGON (((-72.55266 41.56212, -72.55889 41.56524, -72.55952 41.56235, -72.56277 41.55843, -72.56199 41.55618, -72.55981 41.55865, -72.55384 41.55833, -72.55538 41.56146, -72.55266 41.56212)), ((-72.55810 41.57261, -72.55577 41.56817, -72.54884 41.56799, -72.55164 41.57234, -72.55492 41.57593, -72.55795 41.57454, -72.55810 41.57261)))"
06512,Provider 1156|Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 644|Provider 999,"POLYGON ((-72.82263 41.32288, -72.82433 41.32351, -72.82847 41.32215, -72.83000 41.32348, -72.83351 41.32314, -72.83299 41.32497, -72.84511 41.32367, -72.84973 41.32191, -72.85714 41.32196, -72.85667 41.31460, -72.85969 41.31038, -72.85712 41.30847, -72.86290 41.30441, -72.86602 41.30500, -72.86895 41.30711, -72.87050 41.30568, -72.87364 41.30685, -72.87812 41.30114, -72.88252 41.29323, -72.88543 41.28960, -72.88810 41.28876, -72.89248 41.28978, -72.89271 41.29323, -72.89517 41.29382, -72.89639 41.29646, -72.89982 41.29463, -72.90449 41.29923, -72.90518 41.29825, -72.91044 41.29089, -72.91156 41.28228, -72.91039 41.27045, -72.90625 41.26661, -72.89903 41.26084, -72.89713 41.25854, -72.90607 41.25596, -72.90932 41.25155, -72.90959 41.24619, -72.90271 41.24286, -72.89425 41.23975, -72.88937 41.24036, -72.88730 41.24138, -72.88268 41.24022, -72.87683 41.24138, -72.86422 41.24229, -72.86030 41.24416, -72.85724 41.25220, -72.85227 41.25905, -72.85193 41.26218, -72.85334 41.26413, -72.85643 41.26453, -72.86049 41.26613, -72.86238 41.26831, -72.86263 41.27358, -72.85947 41.27888, -72.85934 41.28101, -72.86082 41.28301, -72.85897 41.28773, -72.85582 41.29087, -72.85086 41.29364, -72.84374 41.29640, -72.84127 41.29800, -72.84018 41.29980, -72.83836 41.30879, -72.83729 41.31257, -72.83501 41.31439, -72.82728 41.31712, -72.82384 41.31832, -72.82263 41.32288))"
06471,Provider 1011|Provider 1207|Provider 1308|Provider 1413|Provider 1465|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 644|Provider 999,"POLYGON ((-72.82263 41.32288, -72.82384 41.31832, -72.82728 41.31712, -72.82371 41.31664, -72.82018 41.31697, -72.81916 41.31444, -72.81653 41.31443, -72.81109 41.31686, -72.80746 41.31612, -72.80336 41.31767, -72.80185 41.31928, -72.79556 41.31921, -72.79205 41.31763, -72.78941 41.31422, -72.78460 41.31548, -72.78053 41.31319, -72.77676 41.31018, -72.77134 41.30509, -72.76469 41.30686, -72.74606 41.31061, -72.74268 41.32086, -72.74145 41.32369, -72.74213 41.33456, -72.74384 41.34636, -72.74360 41.34665, -72.74591 41.37223, -72.74880 41.36818, -72.75420 41.36210, -72.75685 41.36121, -72.75919 41.35766, -72.76392 41.35806, -72.76575 41.35567, -72.76609 41.35144, -72.76549 41.34903, -72.76550 41.34409, -72.76472 41.34154, -72.76658 41.33966, -72.77376 41.33582, -72.77520 41.33376, -72.77715 41.33498, -72.78099 41.33592, -72.78674 41.33990, -72.79345 41.33550, -72.79151 41.33317, -72.79402 41.33249, -72.79488 41.33536, -72.79795 41.33691, -72.80032 41.33903, -72.80586 41.33931, -72.80631 41.34465, -72.80881 41.34788, -72.81000 41.34680, -72.81455 41.34632, -72.81519 41.34207, -72.81603 41.34134, -72.81699 41.33613, -72.81896 41.33565, -72.82263 41.32288))"
06519,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 644,"POLYGON ((-72.93422 41.30486, -72.93599 41.30557, -72.93923 41.30615, -72.94735 41.30589, -72.94764 41.30669, -72.95283 41.30639, -72.94898 41.29747, -72.95109 41.29726, -72.95200 41.29447, -72.94792 41.29206, -72.94721 41.29298, -72.94293 41.28901, -72.93995 41.28721, -72.94075 41.28599, -72.93846 41.28101, -72.93257 41.27791, -72.92811 41.27760, -72.92394 41.27936, -72.91786 41.28912, -72.91293 41.29163, -72.91044 41.29089, -72.90518 41.29825, -72.90807 41.30033, -72.91080 41.30084, -72.91183 41.29861, -72.91711 41.29591, -72.92498 41.28684, -72.92682 41.28535, -72.92931 41.28546, -72.93105 41.29156, -72.93082 41.29350, -72.92650 41.29647, -72.92405 41.29924, -72.92557 41.30113, -72.92846 41.30246, -72.93144 41.30358, -72.93422 41.30486))"
06510,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 644|Provider 999,"POLYGON ((-72.92846 41.30246, -72.92393 41.30142, -72.92196 41.30447, -72.92431 41.30540, -72.91844 41.31317, -72.92137 41.31435, -72.92705 41.30658, -72.93160 41.30842, -72.93252 41.30721, -72.92964 41.30598, -72.93144 41.30358, -72.92846 41.30246))"
06443,Provider 1011|Provider 1207|Provider 1308|Provider 1413|Provider 1465|Provider 1873|Provider 2122|Provider 2365|Provider 2439|Provider 2810|Provider 2905|Provider 435|Provider 442|Provider 520|Provider 644|Provider 999,"POLYGON ((-72.67874 41.43380, -72.67930 41.39641, -72.67967 41.37976, -72.67822 41.37186, -72.67865 41.36041, -72.67815 41.35740, -72.67602 41.35343, -72.67496 41.34857, -72.66528 41.33537, -72.66410 41.33544, -72.65845 41.33029, -72.65499 41.33071, -72.65047 41.32839, -72.65018 41.32650, -72.64755 41.32553, -72.64530 41.32297, -72.64237 41.32247, -72.64201 41.32040, -72.63828 41.31802, -72.63594 41.31550, -72.63540 41.31272, -72.63174 41.30945, -72.63295 41.30522, -72.63393 41.30405, -72.63326 41.29936, -72.64388 41.29161, -72.64741 41.28594, -72.64504 41.28269, -72.64928 41.27956, -72.64799 41.27590, -72.64969 41.27441, -72.65436 41.27399, -72.65427 41.27125, -72.65656 41.26987, -72.65375 41.26422, -72.64581 41.26413, -72.62955 41.26643, -72.62467 41.26986, -72.61889 41.27041, -72.61219 41.26915, -72.60785 41.26757, -72.60376 41.26464, -72.59923 41.26363, -72.59668 41.26680, -72.59349 41.26805, -72.58148 41.26995, -72.57164 41.26615, -72.56271 41.25930, -72.54457 41.24621, -72.53401 41.25041, -72.53271 41.25279, -72.54584 41.26030, -72.54766 41.26432, -72.54636 41.26740, -72.54703 41.27160, -72.54434 41.27370, -72.54514 41.27548, -72.54805 41.27741, -72.54599 41.28034, -72.54887 41.28189, -72.55113 41.28058, -72.55489 41.28059, -72.55724 41.28199, -72.56113 41.28750, -72.56393 41.28870, -72.56563 41.29239, -72.56756 41.29417, -72.57015 41.29442, -72.56998 41.29665, -72.57595 41.30092, -72.57634 41.30242, -72.57988 41.30400, -72.58250 41.30639, -72.58560 41.30735, -72.58566 41.30985, -72.58821 41.31147, -72.58706 41.31371, -72.58942 41.31513, -72.58532 41.31862, -72.58634 41.32424, -72.58944 41.32266, -72.59234 41.32324, -72.59700 41.32854, -72.60050 41.32589, -72.60251 41.32598, -72.60523 41.32761, -72.60840 41.32818, -72.61129 41.32742, -72.61208 41.32922, -72.61427 41.32962, -72.61493 41.33358, -72.61441 41.33700, -72.61121 41.34323, -72.61139 41.34710, -72.61265 41.35068, -72.61160 41.35233, -72.61266 41.35383, -72.61223 41.36267, -72.60975 41.36337, -72.60813 41.36740, -72.60924 41.37053, -72.60884 41.37351, -72.61262 41.37799, -72.61401 41.38078, -72.61384 41.38440, -72.61233 41.38618, -72.61603 41.38874, -72.61801 41.39166, -72.62002 41.39225, -72.62591 41.39717, -72.62503 41.39909, -72.62902 41.40123, -72.63083 41.40359, -72.63059 41.40694, -72.63227 41.40812, -72.63160 41.41162, -72.64163 41.41374, -72.64921 41.41734, -72.65048 41.41912, -72.64879 41.42200, -72.64235 41.42932, -72.64613 41.43113, -72.64950 41.43092, -72.64836 41.43515, -72.65221 41.43453, -72.65446 41.43610, -72.65367 41.43812, -72.65419 41.43826, -72.66683 41.43569, -72.67109 41.43536, -72.67874 41.43380))"
06355,Provider 1207|Provider 1308|Provider 1413|Provider 2122|Provider 2810|Provider 2887|Provider 3094|Provider 435|Provider 999,"POLYGON ((-72.01983 41.39927, -72.01535 41.38860, -72.00709 41.38785, -72.00731 41.38726, -72.00517 41.37861, -72.00675 41.37374, -72.00713 41.36711, -72.00692 41.36149, -72.00802 41.35638, -72.00921 41.35359, -72.00907 41.35120, -72.00751 41.35063, -72.00658 41.34684, -72.00329 41.34428, -71.99938 41.34494, -71.99680 41.34324, -71.99606 41.33925, -71.99327 41.33992, -71.99251 41.33747, -71.98855 41.33276, -71.98504 41.33104, -71.97992 41.33040, -71.98125 41.32873, -71.98075 41.32633, -71.97685 41.32003, -71.98015 41.31433, -71.98094 41.31015, -71.97993 41.30936, -71.97504 41.31056, -71.97416 41.31143, -71.97593 41.31370, -71.97283 41.31723, -71.97245 41.31878, -71.96599 41.31867, -71.96259 41.32000, -71.96043 41.32170, -71.96033 41.32366, -71.95648 41.32657, -71.95335 41.32941, -71.95473 41.33093, -71.95308 41.33268, -71.95401 41.33498, -71.95009 41.33780, -71.95219 41.34068, -71.95095 41.34274, -71.94422 41.34184, -71.93819 41.34208, -71.93916 41.34478, -71.93760 41.34714, -71.93878 41.35360, -71.93747 41.35581, -71.93713 41.36217, -71.93892 41.36364, -71.93734 41.36505, -71.94808 41.37387, -71.95597 41.37501, -71.95909 41.37502, -71.95629 41.37976, -71.95710 41.38386, -71.95648 41.38620, -71.95751 41.38938, -71.95734 41.39178, -71.94440 41.40426, -71.94843 41.40414, -71.94493 41.40838, -71.94260 41.41611, -71.94041 41.41709, -71.94268 41.42265, -71.94722 41.42329, -71.94350 41.42888, -71.95077 41.42452, -71.95339 41.42028, -71.95356 41.41857, -71.95646 41.41566, -71.95827 41.41274, -71.96101 41.41252, -71.96367 41.40702, -71.96130 41.39790, -71.99299 41.39878, -72.00187 41.39884, -72.01983 41.39927))"
06371,Provider 1207|Provider 1308|Provider 1413|Provider 2122|Provider 2810|Provider 2887|Provider 435|Provider 520|Provider 999,"POLYGON ((-72.38259 41.38248, -72.38160 41.38061, -72.37600 41.37626, -72.37497 41.37252, -72.37643 41.36910, -72.37737 41.36448, -72.37763 41.36023, -72.37940 41.34975, -72.37769 41.34647, -72.37216 41.34343, -72.36915 41.34234, -72.36249 41.33894, -72.35783 41.33514, -72.35338 41.32983, -72.35124 41.32637, -72.34912 41.32449, -72.34792 41.32178, -72.34744 41.31854, -72.34923 41.31091, -72.34993 41.29999, -72.34955 41.29630, -72.34314 41.28644, -72.34171 41.28049, -72.33887 41.27608, -72.33733 41.27500, -72.33655 41.27742, -72.33222 41.27916, -72.32434 41.27733, -72.31436 41.27639, -72.30901 41.27695, -72.30098 41.27840, -72.29533 41.27840, -72.28751 41.27913, -72.28229 41.28081, -72.27438 41.28238, -72.26632 41.28227, -72.26169 41.28137, -72.25766 41.28149, -72.25035 41.29125, -72.24838 41.29302, -72.24879 41.30003, -72.25062 41.30472, -72.25328 41.30953, -72.25414 41.30979, -72.25814 41.32339, -72.25640 41.32590, -72.25931 41.32969, -72.26133 41.33400, -72.26509 41.33927, -72.26561 41.34092, -72.27072 41.35045, -72.27450 41.35609, -72.27672 41.36630, -72.27925 41.38821, -72.28003 41.39168, -72.28215 41.40590, -72.27995 41.41860, -72.27910 41.42181, -72.27906 41.42606, -72.27760 41.43338, -72.27664 41.44045, -72.28658 41.43907, -72.30487 41.43273, -72.30553 41.43628, -72.39052 41.42718, -72.39979 41.42611, -72.40303 41.42477, -72.40948 41.42529, -72.42761 41.42329, -72.43371 41.42399, -72.42686 41.41427, -72.42548 41.41166, -72.42510 41.40857, -72.42566 41.40080, -72.42629 41.39771, -72.42351 41.39189, -72.42155 41.39053, -72.41621 41.38935, -72.41175 41.38952, -72.40529 41.38844, -72.40202 41.38855, -72.39489 41.38755, -72.38718 41.38605, -72.38483 41.38519, -72.38259 41.38248), (-72.25242 41.29121, -72.25516 41.29152, -72.25703 41.29315, -72.25746 41.29558, -72.25508 41.29549, -72.25326 41.29781, -72.25156 41.29541, -72.25143 41.29260, -72.25242 41.29121))"
06254,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 435,"POLYGON ((-72.13498 41.56953, -72.12520 41.56334, -72.11874 41.57438, -72.11141 41.58790, -72.10412 41.60080, -72.11131 41.62874, -72.11340 41.63500, -72.12033 41.66192, -72.12478 41.66207, -72.14795 41.66529, -72.15339 41.66564, -72.15747 41.65780, -72.15755 41.65763, -72.16315 41.64791, -72.17518 41.62508, -72.18766 41.60198, -72.18966 41.59743, -72.19402 41.59040, -72.19084 41.58956, -72.15678 41.58088, -72.13871 41.57641, -72.13584 41.57351, -72.13498 41.56953))"
06320,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 435|Provider 520,"POLYGON ((-72.12192 41.37135, -72.12832 41.36531, -72.12853 41.35763, -72.11831 41.34776, -72.11345 41.34360, -72.10849 41.33042, -72.10864 41.32856, -72.10510 41.32169, -72.10243 41.31553, -72.10058 41.31315, -72.10199 41.30934, -72.10147 41.30494, -72.10016 41.30187, -72.09771 41.30473, -72.09132 41.30893, -72.09140 41.31046, -72.08132 41.31271, -72.08672 41.34810, -72.08592 41.34950, -72.08762 41.36190, -72.08822 41.36432, -72.09162 41.37190, -72.09322 41.37710, -72.09292 41.38259, -72.10405 41.37977, -72.10580 41.38523, -72.10954 41.38438, -72.11052 41.38268, -72.12192 41.37135))"
